x,y,z,vx,vy,vz
2.9788293856699077,0.7101339582917278,-0.3147239428569302,1.7818595351725985,-0.055995259951008625,1.8194918599138048
2.899033475278987,0.6801527309725254,-0.024893029997049884,1.8693568485221437,0.2055830509782029,1.8236034191363477
3.2838225477846095,0.4296540168803729,-0.18117863038947157,2.021928022559244,0.13491791358670885,2.0493902003180082
3.006978596321316,0.3019453824537742,0.2945774671907544,2.089630408983719,-0.2590192774459272,2.104154817616655
3.23434885021657,-0.08539548919739637,0.6181352466244189,2.2669660469739563,0.08347159766514978,2.4373962863556122
3.62351883838177,0.08582404980182129,2.080215547612444,2.447497477810668,0.442568983224941,2.7390781328011915
3.623879795048137,0.0551923291637023,2.2006379304565593,2.4733883540033563,1.1745282908558408,2.1485970323869026
4.215575045030165,0.19297228508736428,2.074684810234352,2.2471894600005187,1.3894359687915252,1.91763482406575
5.118268640862569,0.5323786782297195,1.6260419765966314,2.306151491424255,1.180160713457637,2.187197913206643
5.622659620974886,0.270827698214198,1.738983189377441,2.1559605966956537,0.973559869767357,2.745483563615688
6.5093403939645444,0.6946778680250154,1.5330645756522931,2.002832337603924,1.3741923522164676,2.5216988294247313
6.690800057356157,-0.19288162676671927,1.461294643240366,1.9229632753218624,0.9796086641103416,3.037912609287666
7.338867017309461,-0.5489802407312905,2.132910579024858,1.9261992533476004,0.669228376063248,3.1840425586225596
7.409640084692715,-0.4461600666320014,2.6606989389021267,2.4277418079823834,0.2777967461282157,3.8585669375294676
7.741271696093701,-0.615295270071804,2.9807415983661953,2.2718412237710077,0.09142324567069102,4.127234710673647
8.065632459455657,-0.3491033735845771,3.592571191534833,2.0096899834280166,-0.08572155323578518,4.363549697980445
8.670634573511768,-0.5447468276391882,4.201933543973941,1.9457510526438273,-0.15455839383618636,4.711013447235368
8.87185167669345,-0.34455020238165557,4.574919925390639,2.048261454109074,-0.19571324118148714,4.7416862645576625
8.758547192978597,-0.7480816790447523,5.41531536617314,2.298607179259845,0.0016507742917534762,4.940386561239018
8.774270575640967,-0.4395566667179469,5.862850395068334,2.0375620448649867,-0.09998035244361386,5.070966952542683
9.055492011657982,-0.6098642098074027,6.220991699228564,2.1109426781599394,-0.5579048287592765,4.625887827421958
9.733134880038987,-0.39443890603531284,6.633003477940408,2.10492922521676,-0.8749324501049707,4.620033459785119
10.10785959054778,0.0027624513000718,7.060613845140748,2.2319616256788852,-0.6566897573762225,4.493156406280439
10.086608596057896,-0.05515572678696158,7.6674103728895435,2.6908535269415257,-0.35334168703817087,5.174052484645964
11.048170438340591,-0.3460962565438788,7.919272259125769,2.50130892970584,-1.024976487189375,5.007794148667722
11.89159864446235,-0.148043498144093,8.237618719755472,2.217205265228597,-0.8694179865230189,4.590299750990339
11.571578465964494,0.19314673955784611,8.660428015470357,2.6086371523031664,-1.3736202831390187,4.400760726475377
12.0294046238648,-0.2818265120936509,9.055479741642984,2.6466779711810045,-1.2109404398923138,4.625793109637771
12.3991593386073,-0.6396127814318415,10.008576376578853,2.68325750236825,-0.8380139259058623,4.647144328178939
12.974722800191275,-0.5193283792441212,10.906090109335347,2.378121912051767,-0.6210654053379658,4.981847539152902
13.127341069990381,-0.3545281352048782,11.879361877594606,2.4015527389374207,-0.10605194966166254,4.545421138145026
13.357157356733845,-1.0189159268358146,12.305721760406648,1.9890432629556705,0.10571710441766236,4.661349682533923
13.536240812122765,-0.7063016941538032,12.460142783122741,2.1484367665264497,-0.0619650776536636,4.410621278052159
13.37228223884108,-0.09119756229988485,12.912356225189795,1.9271641323089572,0.0057013114903018275,4.3751000298374
13.397239459293731,-0.2727171470216678,13.262887244444132,1.1992327448377456,-0.4734441731974261,4.807343625857284
13.615588674821204,0.6535660355485053,14.097662280161316,1.1587816506495283,-0.7756125920672438,4.299340694776262
13.52700254113508,0.23398926731882985,15.061117379851934,1.437580621421281,-0.7781337626200512,4.767340123647168
13.841178922475644,-0.17183014313538691,15.477661017259674,1.1606858172698535,-1.2154134323915877,5.060223180438053
13.751496258093777,-0.4474140582525504,15.796351928039472,0.8874679463148369,-1.2000695463830948,4.797453681453959
13.553246223359785,-0.7498121222590429,16.514972975996468,1.0458718695167322,-1.5091996576037838,4.828865314493146
13.448293379310332,-0.7202929457580245,16.756495769480445,0.47511803489981375,-2.0238737668331748,4.844071109754913
12.970386405316845,-0.9435765895464254,16.857945932994856,0.2689893587204262,-2.008884990890619,4.571984513400139
13.26155439086514,-1.5017097635377745,17.482683175943404,0.7248533831910485,-2.7904876095536757,4.319984107013292
13.143042842881838,-1.7533764294407141,17.865452122277016,1.0941384957442666,-2.710032674648413,4.426743442642671
13.377193412241109,-2.157506678803106,18.399761322185483,1.750437853889475,-2.4345588557601285,4.323645749396316
13.23345231557649,-2.992558914247474,18.720967573341934,1.7562622567942379,-1.9044228296320438,4.427029262451509
13.483586406607628,-2.9392322190476663,18.696100474220902,2.117949042750291,-1.79738086688536,4.295703693184866
13.773875552367803,-3.2642329767932985,18.85692645712155,2.3805242830598448,-2.0680983426756687,4.318334924502985
14.340026919399698,-3.6323241575026546,19.203418001680085,2.0710120197596664,-2.2085962077658756,4.437647816535611
14.975818452993403,-3.7224441824394234,20.24067773040864,1.8263183899591853,-2.6021905840563955,3.875167085855697
15.246984145245241,-4.338574127948648,21.401609123739696,1.8671817156572668,-2.5675969125446194,4.104674643980763
15.582793702135712,-4.000185417093846,22.237535763687635,2.3709915634473453,-2.72925750385524,3.791734122430898
15.284688549563215,-3.789424886945999,22.566742691150075,2.2359999163429953,-3.04931300941963,3.268422494008726
15.09874867429201,-4.200540633207115,23.42137588892723,2.1539099232239907,-3.5246485474881215,3.190711713838695
15.24111175603037,-4.332845704524277,24.32513831567888,2.510161065790571,-3.6096786174094686,2.840797497677565
15.484498840207669,-4.631173664885625,24.56356729488266,2.3287532109060978,-3.782610598724251,2.8304400042074143
15.636743285448093,-4.5338303818735595,24.008301035017194,2.6739179842816094,-3.3885638620340646,2.1747764429318526
15.658167850388775,-5.223881686680887,24.779895247091567,2.969805472256856,-2.9864628349767335,2.402989187541005
15.568677650821506,-5.297058069431634,24.944196602069013,2.8512767256288196,-2.7616375525043413,2.5434775820554782
16.048581264378598,-5.385666738852949,25.10065718129183,2.9544090426767644,-3.1572744037980023,2.8356805820784743
16.12128913687788,-6.146788748502977,24.891975873439577,3.146046215774769,-3.5621817174802883,3.3905952260667345
16.405310387144045,-6.675325465732535,25.357253317824448,3.1341450779022506,-3.213287028088031,3.4267171802204874
16.816060360687036,-7.53745689886375,25.27359137163754,3.3691858219155826,-3.1592546322993433,3.3685365407813554
16.906857378284272,-7.791450654589147,25.301056387918788,3.4982866788253877,-3.6976588419243717,3.6939841288564788
17.783355309097345,-7.840444559206547,25.088319255112467,3.093648913187955,-3.8952438249148944,3.702234843377684
17.8538471432308,-8.423347850417706,25.013717443251124,2.80169692625783,-4.3226840281082985,3.3936366246730776
18.290017653588265,-8.797165938753295,25.081644542448554,3.023154354942857,-4.5047166919342585,3.432219515790509
18.369969179049285,-9.258701940132877,25.984842823095818,2.8248899628924815,-3.9315701334184503,3.6560303292336873
18.849091750577493,-10.148407608790096,26.120504891320294,2.7466176977244934,-3.9551080504197307,3.8523040800711232
19.316837686542772,-10.36689713104527,26.8475081737236,3.0103270376894415,-3.8099025597658875,3.8301157338855734
19.703751159295457,-11.151630736918694,26.88865965240096,3.3433632117731644,-3.82241099770443,4.045625176954635
19.87489980890383,-11.503475778129287,27.14703788826444,3.205963440429499,-3.9201798076235996,4.115870043315259
20.13640215038174,-12.034548929097909,28.016199476440917,3.2681195183056935,-3.59388191403076,3.646094605266637
20.800148580954012,-12.557518091462537,28.82648372951902,3.9950949362381096,-3.708621541423359,3.5052143381692025
21.066783336097874,-13.017488362962759,28.751852581711372,3.704591683454392,-4.0261587328598,3.2624154294031564
21.1215352364466,-13.108834163138152,29.010424910489732,3.6889498850520974,-3.812762072387338,2.9073795526666024
21.5818733792169,-12.713676292232034,29.099491775236984,3.521033904210129,-4.009816408973197,2.7317222642010863
21.75349094420313,-13.377871876543768,29.52173868991875,3.34640564457414,-3.809665794203396,2.795892157758281
21.89435071002828,-13.881440454143908,29.891726479585046,3.4521701681008996,-3.6014158100328832,3.4315746482892715
22.00842735319294,-14.252057703773978,30.80237296858215,3.288487103341618,-3.53064784602463,3.4263812725526583
22.182501722019037,-14.274929826858706,31.36064411826784,3.8724672354460528,-3.3459935404647343,3.3127631373355477
22.73016257917906,-14.272217026749697,32.06168416438137,4.309544285461937,-3.1408534619192277,3.2599157601359265
23.277701744580167,-14.710687026851618,32.396765651536185,4.713826261934308,-3.0804226305513938,3.274600286020879
24.433165579249856,-15.116057313574549,32.7935270986773,4.79268830711521,-2.5815881038958564,3.244465192702768
24.77125970535724,-15.31283947910368,33.457485787730484,4.4680756672003445,-2.539539400892403,3.023067551452665
25.337352140643954,-15.071731252782465,33.73900048470161,4.292506161180548,-1.9446653032964232,2.565165350562708
25.44366058441768,-15.042195806239008,34.07261357482706,4.114128835924836,-2.349533103109651,2.8410605824297575
25.516682952906194,-15.759562533353957,34.13791908984247,4.0997132718111295,-2.272582412666569,2.7647750427711415
25.900675796468573,-15.633500809817576,34.52277586476195,4.24415132192513,-2.092406178489249,2.9063529205320324
26.549297603020847,-15.871118345802921,35.268816206659125,4.03025729529394,-1.522898808660465,2.8936538615119574
27.21815816406341,-16.229786049692784,35.41708600249109,3.4327320511492116,-1.665930625551899,2.127155916957685
27.695972863476563,-16.702163817781305,35.61471393862045,3.4315928282606127,-2.032237703448046,2.602572203359019
28.105028576136196,-17.551040844366607,35.796806807471974,3.215930473057596,-2.3489777615748784,2.5136804857130146
28.60768819724992,-17.343423576948986,36.3405696999747,3.23478725172421,-2.5535571335428435,2.734478084357914
29.263064632904683,-17.76803552554862,37.03061409074987,3.297273733281898,-1.8973020238904021,2.5165377602774313
29.439773869922682,-18.059068441557457,37.416400916428714,3.462608831657687,-2.07872189449975,2.50883616197449
29.79805250809045,-18.22898339270728,37.86129595055388,3.139173423666364,-2.1601115019542836,1.9811835478809052
30.609708168352366,-18.832615680174086,37.59633830836205,3.210151320828001,-1.828989944919219,2.513688239884518
30.87613375502136,-18.73607686671602,38.05398973891285,2.711652350658407,-1.3620668886916785,2.9501114457057196
31.22973127271289,-19.04630532501328,38.136614926235666,2.7035714438761467,-0.9912174107881723,3.1220129081995247
31.863360028205943,-19.695572867863806,38.33420232784266,2.3495007344222127,-1.4006316415587774,3.489098569904737
32.24916365673976,-19.811342817028507,38.27739441996101,2.6645479650926824,-1.5567711828079864,2.996864153469316
32.40536496766823,-20.077464918910092,38.47537090158876,3.3212733405141,-1.4359925879861717,3.132855262854749
32.67540102758575,-20.24370648401721,38.77688572317658,3.5513700055862736,-1.4195658565635636,3.364536397767035
33.32030628165495,-20.276093792989766,39.42893787045642,2.635493637525831,-0.7591637890646807,3.3203942814964034
33.25073639517776,-20.54926323684771,40.36624715772554,2.5751945679137105,-0.6904054773204346,3.595533856255448
34.268282593299084,-20.636524448046263,40.78939364564187,2.9074406604189678,-0.34080748126745075,3.9709057979770916
34.19652041662299,-20.574903459083,40.94796125842751,2.887158334359852,-0.23684367870687006,4.072527872312323
34.40802714272282,-20.29371669548036,41.731357641114336,2.4989546574342696,-0.047929189199946515,4.294258162205198
34.697633369811875,-20.3532397307541,42.16570998474822,2.1522820357654853,-0.503313262753316,4.798484936251368
34.71080412734636,-20.821968786638365,43.164809264229056,2.471614238013932,-0.7209255090925835,5.510767679071736
35.68242520295099,-21.33348273443078,43.19556526217915,2.7949794013232134,0.05059194399828948,5.948513180027149
36.20191743559789,-21.23950300420602,43.82336786250106,2.775185716319541,-0.18783259359482324,5.859755927492965
36.13045042284665,-21.201398738026743,44.849533228551444,3.0655829251318174,-0.6844684910066761,5.546808032677921
36.61095046182724,-21.57606299082373,45.43753669272067,2.643727023064327,-0.8746376376081776,5.647931959324359
37.05003582816575,-21.592718888189683,46.433708969356985,2.6833264877872445,-1.0104275925934678,5.686605825497696
37.09637921374695,-21.90338932369668,46.55882682020209,3.236591232760265,-1.40377168475173,5.4674899627372415
37.81460902522981,-22.256742927709777,47.19380151712759,2.9724313002591836,-0.725415968302983,5.09193836776241
38.05325905281834,-22.37033743439952,47.71684975781369,2.925945185684203,-0.42061062848864594,5.7909671182844775
39.161629292205966,-22.666542710482002,48.814280715268374,3.4564807661642263,-0.5956706014571544,5.970895366316618
39.323333712869776,-23.04700402462527,49.20605066429892,3.0694368698679453,-0.5848924624314336,5.727408451566178
39.893862401296495,-23.73596783914693,49.89707858290236,3.457659892765917,-0.9674145394544855,6.256322280957315
40.41618686282691,-23.808674277960797,50.69308041491759,3.1665173391957335,-0.9138579444187858,5.809266503815436
41.12372558013194,-23.554957510935587,51.4666334524693,2.821097713831648,-1.013915081614624,6.192881679440017
41.46656661458825,-23.75410022801083,52.12815096240447,2.7728825180880756,-0.7899914566882518,6.495417515823101
41.904495828862544,-24.1820145306476,52.09688893129875,2.8957618621208425,-0.0016357886094253704,6.4934977250291555
42.48470951808846,-24.273970980148874,52.830795577930694,2.9974916407067256,-0.2129045402621425,6.807209061017185
42.5003381594397,-24.286349769736482,53.5086328040953,3.340881969617236,-0.06279177854637435,6.799294841763013
42.837700142246916,-24.707467988727156,53.851743774043264,3.2443614432260093,-0.25553646059520774,6.740169324310668
43.3159816145602,-24.71263303462603,53.90106332735529,2.947317510098158,-0.30110094645188085,6.357630258219711
43.54321680332353,-24.271334133272248,54.58383913104769,2.840721566495884,-0.4950759004122103,6.2619809449737565
43.828252196121475,-24.182669742007093,55.58655263713702,3.1409969494585437,-0.9646418677380644,5.454360169900524
43.77232966284937,-24.848970176962876,56.303214203048654,3.3810628898612043,-1.146950463845347,4.635000654200392
44.16841944964428,-24.968506622749445,56.94990232526009,3.4188775226242822,-1.4546618812006917,5.0133897870511674
44.37012904589751,-25.393771996491875,57.396550957794204,3.9601672713717724,-1.888495114825821,4.503136870869599
45.09499250920039,-25.77413395717053,58.42429961732116,4.174546255190408,-2.0427862494378664,5.185337627760325
45.924093874597894,-25.484619384763104,58.95295398065953,3.9362946051736705,-1.897330286246252,4.971025210388341
46.37612437566623,-26.100351150468256,59.14280516486954,4.315898813578478,-2.105058496594618,4.639962889116339
47.12269219155269,-26.550176620318553,59.15718544293849,4.790662200382263,-2.20709882117034,4.560642524679495
48.2863922665402,-26.97438483481981,59.906658506330345,4.808691333502107,-2.1221624848560405,5.0439866805912015
48.651853213525314,-27.45198248162776,60.08065949705034,4.1868747820512455,-1.4719326976871185,4.695121563647946
49.32849944810854,-27.327070142455753,60.36578637760166,4.1340262558476635,-1.3825730712230548,4.616478524386712
49.95152353641841,-27.094242433146313,60.884678273150094,3.723931986046322,-1.2561806431364713,4.4105013889832545
50.330643398213944,-27.122198923813542,61.864016041270894,3.800064826157443,-0.43345620405547514,4.5893312408822915
51.11850551296734,-26.952665909382794,62.27916553885227,3.412907729957302,-0.4995551617525976,4.320373057696059
51.584602382149434,-27.380792854682817,62.851798553158254,3.791315831724664,-0.6923854473407751,4.2779931084711755
51.92548680248379,-27.317363591908588,62.9989481952616,3.6529793706878686,-0.4639484043426889,4.16009291368818
52.58569585492359,-27.812285059463104,62.85814084963497,3.1705244826218855,-0.06468425390753885,3.985580045054417
53.390406288438655,-27.184371212409033,63.90860352481586,3.5526434362525423,0.25915275089138035,4.1729535185050795
53.74460353493532,-27.212273040311374,64.18257558313144,3.7728604830439476,0.5612467828618823,4.200910230657655
53.895210462164485,-27.746399066630826,64.57652067762042,3.7343605404497855,1.0398416141460984,4.400390400441731
54.452721972580875,-27.714035465833835,64.71315839120662,3.616658423156507,1.3841341579090691,4.996348917833358
54.858939958019754,-28.1348516799511,65.31498788729537,3.5699823870329714,1.236760476040973,4.49205952941138
54.30764913360242,-28.01987660930333,66.32462900347116,4.0953186772243315,1.0922139479660369,4.301623354894777
54.959436856348,-27.52266486206596,66.7231198390979,4.030911382209598,0.814571475954325,4.0401408277735396
55.108540509283564,-26.969178142949584,67.04139711120312,4.0241544504519675,0.5782823959157185,3.2735287459793496
55.53214027918065,-26.74819559714297,66.87462960017896,3.8568533041895217,0.8294509411786084,2.8768876037519897
55.90655478327514,-27.176000028991627,67.53064128460605,3.624555050923888,0.573226623111852,2.940313152924121
56.40461397229823,-26.899498128881874,67.88046831875631,3.5084906573045815,0.3115196164587254,2.967554240615892
57.04131233345016,-27.615571012576122,67.85791885778887,3.7042844260820615,0.9621568124354205,2.974129788341293
57.20746896676691,-27.772082034214105,68.00267493104428,3.4028154500124677,1.0009485724190343,3.4878982277588024
57.05342617447596,-27.39272334499733,68.32685047089579,3.345742690126792,2.0106978452500734,3.5823721925623166
57.4238196923688,-27.646476992466837,68.97577340259078,3.134456978579433,2.6030866161076585,3.923913379574067
58.00693610442861,-27.232882354927995,69.10052326628693,2.9309486527851716,2.928788824536225,3.818048124184471
58.95225861727345,-27.277587021098448,69.48998694338314,3.377532004147251,2.9036040053001195,3.9611006467215484
59.601727012117806,-26.611742182082562,70.70498893352928,3.560828107621831,3.0066298466694126,4.022570360158093
60.01108186106674,-25.894418272221024,70.78894926272585,3.9212893585381567,3.4231382020014154,3.985233813630805
60.39597928066665,-25.86811156451514,71.0278487984076,4.187116751588706,3.596030536880152,3.909676849680659
61.32551760138435,-25.610435192747325,71.80371580330467,4.668199128093699,3.911724161991745,3.7731865224223413
61.89490892523937,-25.59210789575157,72.55661165530435,4.521274238116247,3.975336430581129,3.8627700131810427
62.62256474696241,-25.620210400081945,72.98285338873256,5.134417423953712,3.6590038905244437,3.6484482352228214
63.29070104268857,-25.053593458983283,73.6986161142259,5.264013462306236,3.5827115213699603,3.8611347142358374
64.16719203576824,-24.73339017339384,73.39767114882065,5.5319917261457565,3.413425885039905,3.832505576622621
64.58267832628673,-24.22978928460234,73.69884584045346,5.765624114026638,3.608022169788755,3.536693885629368
65.27538718429263,-23.287702349981927,73.98184908063018,5.655160443958021,3.60188115120195,3.440820020202215
65.5032342962512,-22.627000588023087,74.86687452798051,5.622130700917712,3.54849503482246,3.4629724592481437
66.37383193423398,-22.113691194616703,75.27312274500021,5.938689270450103,2.6936579257827367,3.6773354571813526
67.4020898342858,-21.887790438761478,75.94218168007464,6.4485364221713715,3.109470385942871,4.1959377766513235
67.96913168558106,-21.843501387205336,77.04828782344462,6.392916444631837,3.148431166754865,4.370332765107556
68.66996361086414,-21.763448085178357,77.06789333014012,6.199458071696706,3.1367191031638266,4.234575481702405
68.81407505567397,-21.209425375416636,77.51742061721181,5.738539817166419,3.03893860749622,3.9967227418672397
69.42430347743307,-20.956169950875083,78.12938926401205,5.805958510636346,2.8011450256072785,3.8958290285525052
